DateCollected,BeeWeighedBy,DateBeeWeighed,PolWeighedBy,DatePolWeighed,DateEntered,Site,Habitat,BoxID,NestID,BoxNest_ID,NumCells_Complete,NumCells_Progress,Capped,Collected,Species,Cell_num-New-Old,Cell_num2,Cell_occupant,Life_stage,Sex,BeeMass_mg,PollenMass_mg,Nest notes,Cell_Notes,nBee_check,PollenMass_nCell_check,WrittenNotes from,Notes
6/28/2021,NA,NA,AGF,10/29/2023,,T98,Treated,B,17,T98-B17,8,0,Y,Y,O. lignaria ,5,17.05,Larvae,Larvae,NA,NA,195.3,,sticky,,,,
6/28/2021,NA,NA,AGF,11/5/2023,,T98,Treated,B,17,T98-B17,8,0,Y,Y,O. lignaria ,6,17.06,Larvae,Larvae,NA,NA,171.2,,sticky,,,,
6/28/2021,NA,NA,AGF,11/5/2023,,T98,Treated,B,17,T98-B17,8,0,Y,Y,O. lignaria ,7,17.07,Larvae,Larvae,NA,NA,38.2,,"sticky, orange",,,,
6/28/2021,NA,NA,AGF,11/5/2023,,T98,Treated,B,17,T98-B17,8,0,Y,Y,O. lignaria ,8,17.08,Larvae,Larvae,NA,NA,17.8,,sticky,,,,
6/28/2021,AF,2/23/2022,NA,NA,,T98,Treated,B,18,T98-B18,2,1,N,N,T. stansburyi,1,18.01,Larvae,Larvae,NA,NA,NA,,,,,,
6/28/2021,AF,2/25/2022,NA,NA,,T98,Treated,B,18,T98-B18,2,1,N,N,O. lignaria,2,18.02,Pupae,Pupae,M,15.2,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,19,T98-B19,7,0,Y,N,O. lignaria ,1,19.01,Larvae,Larvae,M,24.5,NA,Plenty of pollen,"Said beetle before, AF changed it b/c it was not a beetle",,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,19,T98-B19,7,0,Y,N,T. stansburyi,2,19.02,Larvae,Larvae,NA,NA,NA,Plenty of pollen,,,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,19,T98-B19,7,0,Y,N,O. lignaria,3,19.03,Pupae,Pupae,M,32,NA,Plenty of pollen,,,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,19,T98-B19,7,0,Y,N,O. lignaria,4,19.04,Pupae,Pupae,M,23.8,NA,Plenty of pollen,,,,,
6/28/2021,,,,,,T98,Treated,B,19,T98-B19,7,0,Y,N,O. lignaria,5,19.05,Pollen,NA,NA,NA,NA,Plenty of pollen,1/2 pollen ball,,,,
6/28/2021,,,,,,T98,Treated,B,19,T98-B19,7,0,Y,N,O. lignaria,6,19.06,Pollen,NA,NA,NA,NA,Plenty of pollen,1/4 pollen ball,,,,
6/28/2021,,,,,,T98,Treated,B,19,T98-B19,7,0,Y,N,O. lignaria,7,19.07,Pollen,NA,NA,NA,NA,Plenty of pollen,3/4 pollen ball,,,,
6/28/2021,AF,8/2/2022,NA,NA,,T98,Treated,B,20,T98-B20,5,0,Y,N,O. lignaria ,1,20.01,Pupae,Pupae,M,19.3,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/4/2022,NA,NA,,T98,Treated,B,20,T98-B20,5,0,Y,N,O. lignaria ,2,20.02,Pupae,Pupae,M,22.1,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/4/2022,NA,NA,,T98,Treated,B,20,T98-B20,5,0,Y,N,O. lignaria ,3,20.03,Pupae,Pupae,M,24.2,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,,,,,,T98,Treated,B,20,T98-B20,5,0,Y,N,O. lignaria ,4,20.04,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,toward front - 1/3 pollen ball,,,,
6/28/2021,,,,,,T98,Treated,B,20,T98-B20,5,0,Y,N,O. lignaria ,5,20.05,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,tiny bit of pollen in the back,,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,25,T98-B25,8,0,Y,N,O. lignaria ,1,25.01,Pupae,Pupae,M,29.4,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,25,T98-B25,8,0,Y,N,O. lignaria ,2,25.02,Pupae,Pupae,M,27.7,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,25,T98-B25,8,0,Y,N,O. lignaria ,3,25.03,Pupae,Pupae,M,27.4,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,25,T98-B25,8,0,Y,N,T. stansburyi,4,25.04,Larvae,Larvae,M,28.4,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/2/2022,NA,NA,,T98,Treated,B,25,T98-B25,8,0,Y,N,T. stansburyi,5,25.05,Larvae,Larvae,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/1/2022,NA,NA,,T98,Treated,B,25,T98-B25,8,0,Y,N,T. stansburyi,6,25.06,Larvae,Larvae,NA,35,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,"2/17/24 - did not see T. stan pupae, only larvae. Changed from pupae to larvae",,,,
6/28/2021,,,,,,T98,Treated,B,25,T98-B25,8,0,Y,N,O. lignaria ,7,25.07,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,neonate present,,,,
6/28/2021,,,,,,T98,Treated,B,25,T98-B25,8,0,Y,N,O. lignaria ,8,25.08,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,3/4 pollen ball,,,,
6/28/2021,AF,8/2/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,T. stansburyi,1,26.01,Larvae,Larvae,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/2/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,2,26.02,Pupae,Pupae,M,24,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,3,26.03,Pupae,Pupae,M,27.4,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,4,26.04,Pupae,Pupae,M,25.6,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/2/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,T. stansburyi,5,26.05,Larvae,Larvae,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,6,26.06,Pupae,Pupae,M,18.4,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,7,26.07,Pupae,Pupae,M,31.8,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,8,26.08,Pupae,Pupae,F,38.4,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,9,26.09,Pupae,Pupae,F,37.7,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,,,,,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,10,26.1,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,1/4 pollen ball,,,,
6/28/2021,,,,,,T98,Treated,B,26,T98-B26,11,0,Y,N,O. lignaria ,11,26.11,Empty,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,"Was pollen collected from this cell? If not, call empty",,,,
6/28/2021,AF,8/2/2022,NA,NA,,T98,Treated,B,27,T98-B27,6,0,Y,N,O. lignaria ,1,27.01,Pupae,Pupae,M,21,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,8/2/2022,NA,NA,,T98,Treated,B,27,T98-B27,6,0,Y,N,O. lignaria ,2,27.02,Pupae,Pupae,M,26.2,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,,,,,,T98,Treated,B,27,T98-B27,6,0,Y,N,O. lignaria ,3,27.03,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,1/3 pollen ball,,,,
6/28/2021,,,,,,T98,Treated,B,27,T98-B27,6,0,Y,N,O. lignaria ,4,27.04,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,3/4 pollen ball,,,,
6/28/2021,,,,,,T98,Treated,B,27,T98-B27,6,0,Y,N,O. lignaria ,5,27.05,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,3/4 pollen ball,,,,
6/28/2021,,,,,,T98,Treated,B,27,T98-B27,6,0,Y,N,O. lignaria ,6,27.06,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,3/4 pollen ball,,,,
6/28/2021,NA,NA,AGF&JMD,7/14/2021,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,1,28.01,Larvae,Larvae,NA,NA,35.3,,,,,,
6/28/2021,NA,NA,AGF,10/29/2023,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,2,28.02,Larvae,Larvae,NA,NA,25.9,,,,,,
6/28/2021,NA,NA,AGF,10/26/2023,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,3,28.03,Larvae,Larvae,NA,NA,41.7,,bee poop,,,,
6/28/2021,NA,NA,AGF&JMD,7/14/2021,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,4,28.04,Larvae,Larvae,NA,NA,31.6,,,,,,
6/28/2021,NA,NA,AGF,10/29/2023,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,5,28.05,Larvae,Larvae,NA,NA,24.8,,,,,,
6/28/2021,NA,NA,AGF,10/19/2021,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,6,28.06,Larvae,Larvae,NA,NA,11.4,,,,,,
6/28/2021,NA,NA,AGF&JMD,7/14/2021,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,7,28.07,Larvae,Larvae,NA,NA,28.5,,,,,,
6/28/2021,NA,NA,AGF,10/26/2023,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,8,28.08,Larvae,Larvae,NA,NA,43.3,,,,,,
6/28/2021,NA,NA,AGF,10/26/2023,,T98,Treated,B,28,T98-B28,9,0,Y,Y,O. lignaria ,9,28.09,Larvae,Larvae,NA,NA,36.6,,"cells had broken, so pollen from different cells were definitley mixed up",,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,29,T98-B29,6,0,Y,N,O. lignaria ,1,29.01,Pupae,Pupae,M,32.4,NA,"Plenty of pollen, though not as much as other chambers. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type",,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,29,T98-B29,6,0,Y,N,O. lignaria ,2,29.02,Pupae,Pupae,F,27.6,NA,"Plenty of pollen, though not as much as other chambers. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type",,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,29,T98-B29,6,0,Y,N,O. lignaria ,3,29.03,Pupae,Pupae,NA,NA,NA,"Plenty of pollen, though not as much as other chambers. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type",,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,29,T98-B29,6,0,Y,N,O. lignaria ,4,29.04,Pupae,Pupae,F,43.2,NA,"Plenty of pollen, though not as much as other chambers. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type",,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,29,T98-B29,6,0,Y,N,O. lignaria ,5,29.05,Pupae,Pupae,F,47.2,NA,"Plenty of pollen, though not as much as other chambers. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type",,,,,
6/28/2021,,,,,,T98,Treated,B,29,T98-B29,6,0,Y,N,O. lignaria ,6,29.06,Pollen,NA,NA,NA,NA,"Plenty of pollen, though not as much as other chambers. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type",less than 1/4 pollen ball,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,30,T98-B30,7,0,Y,N,O. lignaria,1,30.01,Pupae,Pupae,M,26.8,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,30,T98-B30,7,0,Y,N,O. lignaria,2,30.02,Pupae,Pupae,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,Beetle? yellow w/ brown end in cocoon O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,30,T98-B30,7,0,Y,N,O. lignaria,3,30.03,Pupae,Pupae,F,35,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,30,T98-B30,7,0,Y,N,O. lignaria,4,30.04,Pupae,Pupae,F,44.3,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,30,T98-B30,7,0,Y,N,O. lignaria,5,30.05,Pupae,Pupae,F,45.1,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,AF,9/13/2022,NA,NA,,T98,Treated,B,30,T98-B30,7,0,Y,N,O. lignaria,6,30.06,Pupae,Pupae,F,43.5,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
6/28/2021,,,,,,T98,Treated,B,30,T98-B30,7,0,Y,N,O. lignaria,7,30.07,Pollen,NA,NA,NA,NA,Plenty of pollen. O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,3/4 pollen ball,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,?,18.?,Pupae,Pupae,F,18.7,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,?,18.?,Pupae,Pupae,NA,NA,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,?,18.?,Pupae,Pupae,NA,NA,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,1,18.01,Pupae,Pupae,M,13.8,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,2,18.02,Pupae,Pupae,M,14.2,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,3,18.03,Pupae,Pupae,M,13.4,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,4,18.04,Pupae,Pupae,M,14,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,5,18.05,Pupae,Pupae,M,14.1,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,6,18.06,Pupae,Pupae,M,14.5,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,7,18.07,Pupae,Pupae,M,13,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,8,18.08,Pupae,Pupae,F,19.6,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,9,18.09,Pupae,Pupae,F,17.4,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,10,18.1,Pupae,Pupae,F,19.2,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,12,18.12,Pupae,Pupae,M,13.8,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,13,18.13,Pupae,Pupae,F,17.3,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,14,18.14,Pupae,Pupae,F,18.8,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,15,18.15,Pupae,Pupae,F,19.8,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,16,18.16,Pupae,Pupae,F,21.4,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,17,18.17,Pupae,Pupae,NA,NA,NA,Parasites. Halictid?,,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,18,18.18,Pupae,Pupae,NA,NA,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,19,18.19,Pupae,Pupae,NA,NA,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,3/1/2022,NA,NA,,T99,Treated,A,18,T99-A18,20,0,Y,N,Unk,20,18.2,Pupae,Pupae,NA,NA,NA,"Box ID is most likely B, not A? No other T99 18 w/ this many bees. Don't think so - collection datasheets shows T99-A20 as capped (veg walls)but T99-B20 as empty. 3 bees fallen out into the envelope, unsure of order... see at bottom. Halictid",,,,,
7/1/2021,AF,8/2/2022,NA,NA,,T99,Treated,A,27,T99-A27,1,1,N,N,O. lignaria,1,27.01,Pollen,NA,NA,NA,NA,No bees. Pollen lookes like it might be moldy,less than 1/4 pollen ball,,,,
7/1/2021,NA,NA,AGF,11/12/2021,,T99,Treated,A,28,T99-A28,8,0,Y,Y,O. lignaria,1,28.01,Pollen,NA,NA,NA,113.2,,,,,,
7/1/2021,NA,NA,AGF,11/12/2021,,T99,Treated,A,28,T99-A28,8,0,Y,Y,O. lignaria,2,28.02,Pollen,NA,NA,NA,97.5,,,,,,
7/1/2021,NA,NA,AGF,11/12/2021,,T99,Treated,A,28,T99-A28,8,0,Y,Y,O. lignaria,3,28.03,Larvae,Larvae,NA,NA,48.4,,,,,,
7/1/2021,NA,NA,AGF,11/12/2021,,T99,Treated,A,28,T99-A28,8,0,Y,Y,O. lignaria,4,28.04,Larvae,Larvae,NA,NA,54.3,,,,,,
7/1/2021,NA,NA,AGF,11/12/2021,,T99,Treated,A,28,T99-A28,8,0,Y,Y,O. lignaria,5,28.05,Pollen,NA,NA,NA,123.3,,,,,,
7/1/2021,NA,NA,AGF,11/12/2021,,T99,Treated,A,28,T99-A28,8,0,Y,Y,O. lignaria,6,28.06,Pollen,NA,NA,NA,130,,,,,,
7/1/2021,NA,NA,AGF,11/12/2021,,T99,Treated,A,28,T99-A28,8,0,Y,Y,O. lignaria,7,28.07,Larvae,Larvae,NA,NA,56.6,,,,,,
7/1/2021,NA,NA,AGF,11/12/2021,,T99,Treated,A,28,T99-A28,8,0,Y,Y,O. lignaria,8,28.08,Larvae,Larvae,NA,NA,74.4,,,,,,
7/1/2021,AF,9/13/2022,NA,NA,,T99,Treated,A,29,T99-A29,13,0,Y,N,O. lignaria,1,29.01,Pupae,Pupae,M,27.7,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
7/1/2021,AF,9/13/2022,NA,NA,,T99,Treated,A,29,T99-A29,13,0,Y,N,O. lignaria,2,29.02,Pupae,Pupae,M,16.5,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
7/1/2021,AF,9/13/2022,NA,NA,,T99,Treated,A,29,T99-A29,13,0,Y,N,O. lignaria,3,29.03,Pupae,Pupae,M,14.7,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
7/1/2021,AF,9/13/2022,NA,NA,,T99,Treated,A,29,T99-A29,13,0,Y,N,O. lignaria,4,29.04,Pupae,Pupae,F,28.7,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
7/1/2021,AF,9/13/2022,NA,NA,,T99,Treated,A,29,T99-A29,13,0,Y,N,T. stansburyi,5,29.05,Larvae,Larvae,NA,NA,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
7/1/2021,AF,9/13/2022,NA,NA,,T99,Treated,A,29,T99-A29,13,0,Y,N,T. stansburyi,6,29.06,Larvae,Larvae,NA,NA,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
7/1/2021,AF,9/13/2022,NA,NA,,T99,Treated,A,29,T99-A29,13,0,Y,N,T. stansburyi,7,29.07,Larvae,Larvae,NA,NA,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
7/1/2021,AF,9/13/2022,NA,NA,,T99,Treated,A,29,T99-A29,13,0,Y,N,O. lignaria,8,29.08,Pupae,Pupae,F,31.6,NA,O. lignaria? Changed from Osmia --> O. lignaria b/c of muddy habitat type,,,,,
